City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
301,west plains,36.7281,-91.8524,23.84,53,0,5.36,US,1678130120
302,bulgan,48.8125,103.5347,-1.75,59,46,2.11,MN,1678130121
303,kamachumu,-1.6186,31.62,19.21,64,100,2.48,TZ,1678130121
304,otradnoye,59.7775,30.8181,-3.97,96,95,1.67,RU,1678129890
305,inirida,3.8653,-67.9239,27.27,85,100,0.86,CO,1678130122
306,solnechnyy,50.7214,136.6319,-8.11,96,100,1.72,RU,1678130122
307,coihaique,-45.5752,-72.0662,14.34,58,75,4.12,CL,1678130123
308,ofunato,39.0717,141.7167,3.79,58,0,3.63,JP,1678130124
309,zinder,13.8072,8.9881,30.83,10,1,3.08,NE,1678130124
310,san policarpo,12.1791,125.5072,25.15,84,11,4.91,PH,1678130125
311,ascona,46.1545,8.7733,10.04,71,40,1.03,CH,1678130125
312,gwadar,25.1216,62.3254,23.75,72,0,4.8,PK,1678130126
313,arona,28.0996,-16.681,16.29,82,20,3.6,ES,1678130126
314,dhidhdhoo,6.8833,73.1,27.35,74,89,6.15,MV,1678130127
315,matara,5.9485,80.5353,23.86,90,7,4.03,LK,1678130128
316,langsa,4.4683,97.9683,21.58,88,3,1.28,ID,1678130129
317,meulaboh,4.1363,96.1285,24.26,87,10,1.54,ID,1678130130
318,lata,40.1629,-8.3327,13.23,95,100,2.04,PT,1678130130
319,esperance,-33.8667,121.9,15.22,62,16,3.76,AU,1678130131
320,fairbanks,64.8378,-147.7164,-7.44,77,75,0.0,US,1678129919
321,ilhabela,-23.7781,-45.3581,27.53,72,92,2.64,BR,1678130131
322,socorro,31.6546,-106.3033,22.81,14,75,4.12,US,1678130132
323,la ronge,55.1001,-105.2842,-17.86,35,20,1.03,CA,1678130133
324,taksimo,56.3444,114.8794,-19.74,89,99,1.33,RU,1678130133
325,cap malheureux,-19.9842,57.6142,24.7,87,100,2.48,MU,1678130134
326,kamyshin,50.0983,45.416,-1.52,81,100,4.02,RU,1678130134
327,olafsvik,64.8945,-23.7142,-3.14,58,64,5.3,IS,1678130135
328,beringovskiy,63.05,179.3167,-29.6,92,43,2.81,RU,1678130135
329,ban nahin,18.2418,104.2122,18.98,81,0,1.64,LA,1678130136
330,kentau,43.5206,68.5094,12.62,68,100,2.93,KZ,1678130136
331,buncrana,55.1333,-7.45,1.87,57,100,5.66,IE,1678130138
332,upata,8.0086,-62.3989,29.04,47,100,3.21,VE,1678130139
333,marzuq,14.4,46.4667,18.68,55,0,2.79,YE,1678130139
334,mount gambier,-37.8333,140.7667,13.5,64,78,5.55,AU,1678130140
335,port hedland,-20.3167,118.5667,27.03,65,6,2.06,AU,1678130087
336,manaus,-3.1019,-60.025,27.28,78,75,3.6,BR,1678129843
337,san carlos de bariloche,-41.1456,-71.3082,17.86,48,75,12.86,AR,1678130082
338,yellowknife,62.456,-114.3525,-22.73,94,100,2.93,CA,1678130019
339,uaua,-9.8414,-39.4817,37.02,19,38,2.37,BR,1678130044
340,petropavlovsk-kamchatskiy,53.0452,158.6483,-11.67,92,75,4.0,RU,1678130143
341,san vicente,-26.6167,-54.1333,32.33,28,1,1.75,AR,1678130144
342,kendari,-3.945,122.4989,23.94,93,100,0.9,ID,1678130144
343,kudahuvadhoo,2.6708,72.8944,27.54,76,100,4.63,MV,1678130144
344,springfield,37.2153,-93.2982,22.73,51,0,5.14,US,1678130075
345,magadan,59.5667,150.8,-19.59,99,100,1.48,RU,1678130145
346,holme,56.1138,10.1725,0.76,88,100,2.63,DK,1678130145
347,torbay,47.6666,-52.7314,-0.4,85,100,3.6,CA,1678130146
348,awjilah,29.1081,21.2869,17.15,35,100,3.32,LY,1678130146
349,black river,18.0264,-77.8487,29.5,54,8,4.86,JM,1678130146
350,oktyabrskiy,54.4815,53.471,-4.42,96,100,1.81,RU,1678130147
351,angouleme,45.65,0.15,5.53,57,100,0.51,FR,1678130147
352,kamogata,34.5333,133.5833,8.12,56,10,1.31,JP,1678130148
353,shetpe,44.1667,52.1167,7.19,90,100,5.72,KZ,1678130149
354,lashio,22.9333,97.75,14.64,51,0,0.67,MM,1678130149
355,eyl,7.9803,49.8164,25.14,68,6,6.64,SO,1678130149
356,show low,34.2542,-110.0298,13.16,24,0,8.23,US,1678130150
357,monte carmelo,-18.7247,-47.4986,27.47,62,100,1.06,BR,1678130151
358,beloha,-25.1667,45.05,23.15,92,98,6.39,MG,1678130151
359,tommot,58.9564,126.2925,-16.12,98,100,1.17,RU,1678130151
360,guanica,17.9716,-66.908,29.27,66,61,3.9,PR,1678130007
361,ballina,-28.8667,153.5667,20.99,95,0,5.43,AU,1678130152
362,lowicz,52.1071,19.9453,-0.57,98,100,3.51,PL,1678130153
363,saquena,-4.6667,-73.5167,22.89,98,100,1.14,PE,1678130154
364,mantua,45.1667,10.7833,10.75,80,29,0.45,IT,1678130154
365,san luis,-33.295,-66.3356,32.32,36,63,7.51,AR,1678130065
366,north bend,43.4065,-124.2243,8.47,87,100,3.09,US,1678130135
367,roald,62.5833,6.1333,-0.14,93,100,6.17,NO,1678130155
368,morgantown,39.6295,-79.9559,21.18,34,0,3.09,US,1678130155
369,ngong,-1.3618,36.6566,19.85,47,19,7.83,KE,1678130155
370,miedzychod,52.5988,15.897,-0.82,85,89,2.15,PL,1678130156
371,taybad,34.74,60.7756,18.82,27,0,4.13,IR,1678130156
372,palm valley,30.1775,-81.3876,31.18,66,23,3.94,US,1678130156
373,olinda,-8.0089,-34.8553,29.85,62,20,3.6,BR,1678130100
374,miraflores,19.2167,-98.8083,26.42,22,27,2.18,MX,1678130157
375,noumea,-22.2763,166.4572,20.99,78,37,3.75,NC,1678129472
376,lagoa,39.05,-27.9833,16.29,89,100,10.58,PT,1678130157
377,grootfontein,-19.5667,18.1167,22.76,40,95,1.03,NA,1678130158
378,bodden town,19.2833,-81.25,29.0,65,20,6.17,KY,1678130158
379,babu,24.4167,111.5167,20.49,41,76,1.74,CN,1678130158
380,kapit,2.0167,112.9333,22.7,100,100,0.48,MY,1678130159
381,vilcun,-38.65,-72.2333,22.41,26,7,5.23,CL,1678130159
382,candolim,15.5181,73.7626,25.48,57,1,1.82,IN,1678130160
383,stornoway,58.2093,-6.3865,1.98,80,40,3.6,GB,1678130160
384,straumen,63.8709,11.2999,-3.0,85,100,2.57,NO,1678130160
385,kloulklubed,7.0419,134.2556,27.35,73,100,5.85,PW,1678130161
386,santa maria,-29.6842,-53.8069,27.4,56,94,3.46,BR,1678129925
387,zhanaozen,43.3,52.8,8.76,78,99,6.51,KZ,1678130161
388,wajima,37.4,136.9,8.49,69,6,6.22,JP,1678130162
389,drayton valley,53.2168,-114.9854,-13.88,83,100,2.86,CA,1678130163
390,sept-iles,50.2001,-66.3821,7.29,59,100,7.2,CA,1678130163
391,arang,21.2,81.9667,25.18,26,2,0.9,IN,1678130164
392,crepy-en-valois,49.2336,2.8881,7.07,62,100,2.74,FR,1678130165
393,mareeba,-17.0,145.4333,22.47,95,97,1.16,AU,1678130165
394,port hardy,50.6996,-127.4199,5.1,70,40,5.66,CA,1678130166
395,bushehr,28.9684,50.8385,23.05,56,0,3.09,IR,1678130167
396,moberly,39.4184,-92.4382,17.99,51,0,5.81,US,1678130167
397,aswan,24.0934,32.907,25.63,17,66,9.56,EG,1678130168
398,luanda,-8.8368,13.2343,25.32,78,88,5.44,AO,1678130168
399,motema,8.6,-11.0333,21.3,96,100,0.38,SL,1678130169
400,erdaojiang,41.7764,126.0319,1.53,85,84,1.32,CN,1678130169
401,vung tau,10.346,107.0843,23.23,79,68,7.75,VN,1678130170
402,asau,46.4333,26.4,0.71,63,100,1.97,RO,1678130170
403,nizhniy kuranakh,58.8353,125.4869,-17.81,96,100,1.84,RU,1678130170
404,blagoyevo,63.3667,47.9167,-15.64,98,100,1.73,RU,1678130171
405,ca mau,9.1769,105.15,22.9,73,5,1.91,VN,1678130172
406,pringsewu,-5.3582,104.9744,22.3,96,100,0.77,ID,1678130173
407,ipswich,52.0592,1.1555,5.79,84,100,5.14,GB,1678130048
408,lithgow,-33.4833,150.15,15.67,55,20,3.86,AU,1678130174
409,yanam,16.7333,82.2167,21.25,81,7,0.58,IN,1678130175
410,seddon,-37.8068,144.8916,17.08,60,0,5.66,AU,1678130175
411,hervey bay,-25.2986,152.8535,23.81,69,3,2.67,AU,1678130176
412,talaya,61.3833,152.75,-32.26,100,99,0.57,RU,1678129908
413,hokitika,-42.7167,170.9667,11.54,81,76,2.49,NZ,1678130177
414,buala,-8.145,159.5921,26.2,84,94,2.45,SB,1678130178
415,koumac,-20.5667,164.2833,24.44,83,0,1.76,NC,1678130178
416,bassar,9.25,0.7833,31.57,26,12,1.52,TG,1678130179
417,kasongo,-4.45,26.6667,19.06,97,100,1.74,CD,1678130180
418,cim,43.3528,17.7772,10.4,66,75,3.13,BA,1678130180
419,byron bay,-28.65,153.6167,20.95,83,0,6.79,AU,1678130181
420,lipari,38.4674,14.954,14.0,85,100,7.29,IT,1678130181
421,nan,18.8333,100.6667,21.27,54,0,0.45,TH,1678130182
422,colac,-38.3333,143.5833,12.87,72,100,6.61,AU,1678130182
423,naze,28.3667,129.4833,9.51,58,0,1.84,JP,1678130184
424,fare,-16.7,-151.0167,26.01,82,100,5.92,PF,1678130185
425,lokosovo,61.1333,74.8167,-6.6,97,100,2.69,RU,1678130185
426,huaraz,-9.5333,-77.5333,16.69,66,100,1.87,PE,1678130186
427,bandarbeyla,9.4942,50.8122,25.27,74,0,6.67,SO,1678130186
428,coahuayana,18.7333,-103.6833,30.81,44,76,3.37,MX,1678130187
429,wuchang,44.9143,127.15,0.34,62,8,3.61,CN,1678130187
430,empalme,27.9667,-110.8167,28.84,40,75,7.72,MX,1678130188
431,tianpeng,30.9866,103.9393,12.53,85,97,0.88,CN,1678130188
432,ayan,56.45,138.1667,-11.67,83,100,2.33,RU,1678130189
433,dunda,-8.1167,34.25,20.05,77,95,1.28,TZ,1678130189
434,ostersund,63.1792,14.6357,-7.75,86,0,2.57,SE,1678130190
435,bambous virieux,-20.3428,57.7575,26.14,89,75,0.0,MU,1678130191
436,walvis bay,-22.9575,14.5053,17.53,82,0,1.54,NA,1678130191
437,glenwood springs,39.5505,-107.3248,8.45,40,0,5.66,US,1678129927
438,coracao de jesus,-16.6853,-44.365,33.42,25,11,1.48,BR,1678130192
439,oistins,13.0667,-59.5333,29.05,65,20,6.69,BB,1678129902
440,isangel,-19.55,169.2667,25.02,83,31,6.18,VU,1678130193
441,beckley,37.7782,-81.1882,20.38,28,0,3.6,US,1678130193
442,chara,56.9064,118.2631,-23.03,71,28,0.89,RU,1678130194
443,wangkui,46.8333,126.5,-5.81,90,100,2.21,CN,1678130195
444,zambezi,-13.5432,23.1047,19.35,97,100,3.71,ZM,1678130196
445,atkarsk,51.8718,45.0078,-10.83,98,62,2.24,RU,1678130196
446,haines junction,60.7522,-137.5108,-13.03,78,100,0.51,CA,1678130196
447,nome,64.5011,-165.4064,0.09,100,100,7.72,US,1678130197
448,princeton,25.5384,-80.4089,32.23,53,0,3.13,US,1678130197
449,xining,36.6167,101.7667,3.24,43,100,0.69,CN,1678130198
450,lapua,62.9693,23.0088,-12.05,98,96,0.76,FI,1678130198
451,viedma,-40.8135,-62.9967,36.89,7,77,8.21,AR,1678130199
452,dunedin,-45.8742,170.5036,12.11,87,100,2.14,NZ,1678130061
453,derzhavinsk,51.1,66.3167,0.67,98,100,5.38,KZ,1678130200
454,horsham,51.064,-0.3272,6.84,87,20,4.12,GB,1678130200
455,srednekolymsk,67.45,153.6833,-39.0,100,44,0.65,RU,1678130201
456,alta floresta,-9.8756,-56.0861,28.35,79,86,1.9,BR,1678130201
457,dingle,10.9995,122.6711,22.83,90,2,4.45,PH,1678130201
458,sao joao da barra,-21.6403,-41.0511,31.05,81,100,7.3,BR,1678130202
459,voh,-20.9667,164.7,22.92,89,1,2.57,NC,1678130202
460,el alto,-4.2714,-81.2147,26.81,83,100,5.57,PE,1678130202
461,jiexiu,37.0244,111.9125,10.76,22,0,1.21,CN,1678130203
462,wilson,36.1501,-86.2833,24.75,36,0,7.72,US,1678130203
463,ust-nera,64.5667,143.2,-31.04,99,98,0.85,RU,1678130204
464,ust-kuyga,70.0167,135.6,-22.75,100,100,0.41,RU,1678130204
465,pacific grove,36.6177,-121.9166,10.57,77,96,6.26,US,1678130204
466,tsuruga,35.6455,136.0558,8.13,45,5,1.11,JP,1678130205
467,shimanovsk,52.0,127.7,-14.25,92,22,1.21,RU,1678130205
468,egvekinot,66.3167,-179.1667,-25.95,94,96,3.49,RU,1678130205
469,svetlogorsk,52.6333,29.7333,-2.22,70,21,2.93,BY,1678130206
470,tiznit,29.5833,-9.5,15.25,62,15,2.27,MA,1678129946
471,uni,57.7535,51.4923,-8.08,98,100,1.4,RU,1678130206
472,salalah,17.0151,54.0924,27.05,39,0,1.54,OM,1678130207
473,washougal,45.5826,-122.3534,8.04,87,100,3.09,US,1678130208
474,bilma,18.6853,12.9164,29.55,10,13,1.86,NE,1678130208
475,gavrilov posad,56.5597,40.1175,-6.37,94,97,3.56,RU,1678130208
476,bismarck,46.8083,-100.7837,-10.63,66,0,6.69,US,1678129981
477,leshukonskoye,64.8989,45.7622,-19.61,100,97,1.63,RU,1678130209
478,freeport,40.6576,-73.5832,11.66,34,75,8.75,US,1678130209
479,ajdabiya,30.7554,20.2263,15.22,58,0,2.04,LY,1678130210
480,hamilton,39.1834,-84.5333,23.47,38,0,10.8,US,1678130131
481,mairi,-11.7114,-40.1489,33.4,30,0,3.31,BR,1678130207
482,ranfurly,-45.1333,170.1,8.19,81,100,1.68,NZ,1678130210
483,mnogovershinnyy,53.9353,139.9242,-12.64,91,100,1.12,RU,1678130211
484,tura,25.5198,90.2201,19.43,29,0,1.21,IN,1678130211
485,ust-kut,56.7938,105.7672,-14.5,99,93,0.51,RU,1678130211
486,yangambi,0.8102,24.4336,26.21,59,100,0.96,CD,1678130212
487,lasa,46.6166,10.7002,4.49,94,94,0.65,IT,1678130212
488,rundu,-17.9333,19.7667,23.02,67,95,2.57,NA,1678130212
489,longview,32.5007,-94.7405,25.14,64,20,8.23,US,1678130193
490,axim,4.8699,-2.2405,27.11,84,61,4.95,GH,1678130213
491,mogilno,52.6581,17.9558,-2.77,89,97,2.81,PL,1678130213
492,talagang,32.9297,72.4158,17.42,40,3,0.33,PK,1678130214
493,wakkanai,45.4094,141.6739,4.38,91,100,11.13,JP,1678130214
494,paragominas,-2.9667,-47.4833,27.84,87,90,2.0,BR,1678130215
495,shahrud,36.4182,54.9763,14.02,31,71,3.22,IR,1678130215
496,nishihara,26.1842,127.7558,15.6,61,20,3.6,JP,1678130215
497,samarai,-10.6167,150.6667,26.5,80,28,2.64,PG,1678130216
498,russell,32.3502,-85.1999,28.87,28,0,3.09,US,1678130142
499,kerema,-7.9631,145.7785,25.24,82,89,1.52,PG,1678130216
500,sayyan,15.1718,44.3244,14.51,33,0,3.96,YE,1678130216
501,minuri,16.535,121.8574,18.16,93,100,0.8,PH,1678130217
502,moengo,5.6167,-54.4,28.38,64,100,3.42,SR,1678130217
503,angra dos reis,-23.0067,-44.3181,28.57,68,86,1.49,BR,1678130218
504,chapais,49.7834,-74.8492,-6.12,87,100,6.27,CA,1678130218
505,pinyug,60.251,47.7842,-11.57,98,100,0.5,RU,1678130218
506,aksu,41.1231,80.2644,8.92,41,9,0.84,CN,1678130219
507,richards bay,-28.783,32.0377,23.73,88,100,1.16,ZA,1678130219
508,anchorage,61.2181,-149.9003,-2.41,75,0,1.54,US,1678129932
509,santa fe,-31.6333,-60.7,36.83,33,5,4.92,AR,1678130219
510,imeni poliny osipenko,52.4201,136.4853,-10.51,97,100,0.65,RU,1678130220
511,taltal,-25.4,-70.4833,23.11,70,20,1.88,CL,1678130220
512,tacuati,-23.45,-56.5833,33.02,43,89,1.7,PY,1678130221
513,nizwa,22.9333,57.5333,24.19,18,0,1.99,OM,1678130221
514,norsup,-16.0667,167.3833,25.91,83,26,0.75,VU,1678130222
515,bom jesus,-9.0744,-44.3586,34.09,35,93,2.67,BR,1678130222
516,katobu,-4.9408,122.5276,23.62,94,100,0.55,ID,1678130223
517,vestmannaeyjar,63.4427,-20.2734,-2.99,52,91,1.44,IS,1678130224
518,kuryk,43.2,51.65,7.19,87,97,9.28,KZ,1678130224
519,hami,42.8,93.45,8.62,33,1,1.38,CN,1678130225
520,augusta,48.3667,10.8833,3.61,80,0,0.0,DE,1678130226
521,puerto escondido,15.85,-97.0667,29.9,59,16,3.86,MX,1678130226
522,broome,42.2506,-75.833,5.9,53,30,1.79,US,1678130227
523,anloga,5.7947,0.8973,28.29,83,98,8.22,GH,1678130227
524,puerto cabezas,14.0351,-83.3888,28.98,84,40,4.12,NI,1678130228
525,pecos,31.4229,-103.4932,29.58,8,88,5.66,US,1678130143
526,talpa,28.8257,-111.6257,27.53,23,100,1.34,MX,1678130229
527,port-gentil,-0.7193,8.7815,26.98,83,40,4.12,GA,1678130230
528,edd,13.9297,41.6925,30.2,32,4,11.15,ER,1678130180
529,kitimat,54.0524,-128.6534,-4.79,81,73,2.61,CA,1678130231
530,gamba,-2.65,10.0,26.17,85,100,3.29,GA,1678130231
531,eston,51.1501,-108.7514,-13.93,84,99,7.19,CA,1678130232
532,dusti,37.3481,68.664,15.74,49,0,3.66,TJ,1678130233
533,champasak,14.75,106.0,18.0,65,0,1.08,LA,1678130234
534,camana,-16.6228,-72.7111,25.33,71,46,2.8,PE,1678130235
535,ures,29.4333,-110.4,25.07,15,99,2.2,MX,1678130235
536,bud,39.447,-86.1758,23.19,40,42,7.78,US,1678130235
537,deputatskiy,69.3,139.9,-25.37,98,100,1.55,RU,1678130236
538,westport,41.1415,-73.3579,11.15,29,100,4.47,US,1678130033
539,warrington,53.3925,-2.5802,6.16,76,20,5.66,GB,1678130238
540,bagru,26.8088,75.5423,23.19,29,44,2.71,IN,1678130238
541,tungor,53.3808,142.9564,-21.24,100,100,0.74,RU,1678130239
542,matay,28.419,30.7792,18.11,36,97,6.12,EG,1678130239
543,marica,-22.9194,-42.8186,28.95,75,99,3.17,BR,1678130044
544,half moon bay,37.4636,-122.4286,11.97,70,40,6.17,US,1678130240
545,sydney mines,46.2367,-60.2177,1.28,85,100,3.09,CA,1678130241
546,calabozo,8.9242,-67.4293,36.4,26,96,3.09,VE,1678130242
547,sinfra,6.6167,-5.9167,27.89,64,71,1.27,CI,1678130242
548,yiyang,28.5892,112.3283,18.9,62,93,1.25,CN,1678130242
549,vilyuysk,63.7553,121.6247,-20.3,99,100,2.17,RU,1678130243
550,alghero,40.5589,8.3181,12.05,76,40,3.6,IT,1678130244
551,surt,31.2089,16.5887,16.11,54,98,5.6,LY,1678130244
552,sudzha,51.1976,35.2726,-1.86,70,29,2.44,RU,1678130245
553,mesen,50.7658,2.8976,6.96,83,100,5.81,BE,1678130245
554,bereznik,62.8551,42.7072,-22.52,100,81,1.5,RU,1678130246
555,hidalgo,20.5,-99.0,27.31,18,42,3.83,MX,1678130139
556,peruibe,-24.32,-46.9983,28.86,67,35,3.32,BR,1678130247
557,ust-tsilma,65.441,52.1498,-24.12,100,99,1.5,RU,1678130247
558,coquimbo,-29.9533,-71.3436,21.85,68,0,5.14,CL,1678129998
559,juventino rosas,20.65,-101.0,28.75,13,86,1.12,MX,1678130248
560,cuajinicuilapa,16.4667,-98.4167,34.31,34,0,3.86,MX,1678130249
561,cedar city,37.6775,-113.0619,3.54,56,100,8.23,US,1678130181
562,shubarshi,48.5872,57.1869,2.68,97,100,7.48,KZ,1678130250
563,moerai,-22.4333,-151.3333,27.65,81,100,8.95,PF,1678130250
564,mezen,65.8522,44.24,-17.62,98,56,2.95,RU,1678130095
565,hailey,43.5196,-114.3153,-2.28,68,0,1.54,US,1678130072
566,east london,-33.0153,27.9116,21.68,79,50,6.79,ZA,1678130231
567,junagarh,19.8667,82.9333,23.29,29,0,1.64,IN,1678130251
568,fort nelson,58.8053,-122.7002,-15.59,47,0,1.34,CA,1678130252
569,payo,-3.7508,103.6372,22.72,97,100,0.88,ID,1678130253
570,road town,18.4167,-64.6167,26.05,73,75,1.54,VG,1678130253
571,yining,29.0361,114.5636,14.17,50,30,0.93,CN,1678130254
572,berezovyy,51.6667,135.7,-10.6,92,100,2.4,RU,1678130254
573,tigzirt,36.8886,4.1198,12.09,82,6,4.6,DZ,1678130255
574,portland,45.5234,-122.6762,8.02,83,100,3.09,US,1678129957
575,muros,42.7762,-9.0603,13.94,88,96,3.38,ES,1678130255
576,danilovka,50.3557,44.1168,-4.95,91,7,2.55,RU,1678130256
577,yulara,-25.2406,130.9889,21.22,29,0,5.93,AU,1678130256
578,santa rosalia,27.3167,-112.2833,20.86,31,100,1.82,MX,1678130257
579,kabanjahe,3.1001,98.4908,17.31,96,74,0.28,ID,1678130257
580,trincomalee,8.5711,81.2335,27.26,74,10,5.16,LK,1678130258
581,gunjur,13.2019,-16.7339,27.04,57,0,2.06,GM,1678130258
582,guerrero negro,27.9769,-114.0611,16.68,60,100,8.18,MX,1678130258
583,tautira,-17.7333,-149.15,25.28,81,100,7.07,PF,1678130259
584,neka,36.6508,53.299,20.73,32,0,4.12,IR,1678130259
585,aviles,43.5547,-5.9248,11.77,85,20,1.54,ES,1678130260
586,vostok,46.4856,135.8833,-2.5,99,100,1.69,RU,1678130260
587,tual,-5.6667,132.75,27.77,80,100,7.71,ID,1678130260
588,canoinhas,-26.1772,-50.39,17.97,96,100,2.35,BR,1678130244
589,cabildo,-38.4842,-61.8954,36.55,19,33,7.92,AR,1678130123
590,karasjok,69.4719,25.5112,-23.17,99,24,0.33,NO,1678130261
591,twin falls,42.3505,-114.6445,-1.15,59,100,3.6,US,1678130261
592,diamantino,-14.4086,-56.4461,32.07,55,68,1.04,BR,1678130262
593,grand-santi,4.25,-54.3833,27.16,87,82,2.29,GF,1678130262
594,virginia beach,36.8529,-75.978,19.03,51,40,4.63,US,1678129789
595,puerto del rosario,28.5004,-13.8627,18.86,72,0,2.06,ES,1678130263
596,manaure,11.7751,-72.4445,29.12,60,100,7.18,CO,1678130168
597,kununurra,-15.7667,128.7333,26.99,74,44,2.06,AU,1678130263
598,sao felix do xingu,-6.6447,-51.995,26.38,91,99,0.73,BR,1678130171
599,cockburn town,21.4612,-71.1419,26.98,61,40,5.14,TC,1678130263
600,batagay-alyta,67.8006,130.4114,-27.8,98,98,2.48,RU,1678130264
601,port moresby,-9.4431,147.1797,24.35,86,99,3.49,PG,1678130264
602,boa vista,2.8197,-60.6733,31.99,48,75,5.66,BR,1678130265
